Greedy_RefOnly	Greedy_Nr	Greedy_NrEuk	MEM_RefOnly	MEM_Nr	MEM_NrEuk	averVal	COV	taxonomy
0	218	218	0	218	148	133.667	0.80071	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Defluviimonas
459	0	0	342	0	0	133.5	1.57379	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Ruegeria__Ruegeria__pomeroyi__Ruegeria__pomeroyi__DSS-3
0	195	195	0	195	215	133.333	0.77677	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Variovorax
0	208	207	0	208	170	132.167	0.78243	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingomonas__Sphingomonas__sp.__KC8
0	0	0	493	0	299	132	1.61741	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales
0	210	208	0	210	163	131.833	0.78649	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Methylophilales__Methylophilaceae__Methylotenera__Methylotenera__sp.__G11
0	228	228	0	228	106	131.667	0.85369	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Novosphingobium__Novosphingobium__sp.__MD-1
0	190	190	0	190	217	131.167	0.77869	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Burkholderiaceae__Polynucleobacter
0	215	216	0	215	135	130.167	0.81064	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Legionellales__Legionellaceae__Legionella__Legionella__oakridgensis
0	204	203	0	204	169	130	0.78146	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__unclassified__Cytophagales__Chryseolinea__Chryseolinea__serpens
439	0	0	337	0	0	129.333	1.56914	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingomonas__Sphingomonas__sp.__JJ-A5
0	214	213	0	214	133	129	0.81158	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Gemmobacter__Gemmobacter__megaterium
439	0	0	334	0	0	128.833	1.57049	root__cellular__organisms__Bacteria__Nitrospirae__Nitrospira__Nitrospirales__Nitrospiraceae__Nitrospira__Candidatus__Nitrospira__inopinata
451	0	0	321	0	0	128.667	1.5818	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Hyphomicrobiaceae__Devosia__Devosia__sp.__A16
0	212	212	0	212	126	127	0.81779	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Chitinophagia__Chitinophagales__Chitinophagaceae__Chitinophaga__Chitinophaga__jiangningensis
134	130	128	134	130	104	126.667	0.08969	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Acidovorax
0	197	196	0	197	170	126.667	0.77888	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Hyphomicrobiaceae__Devosia
468	0	0	291	0	0	126.5	1.61114	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Paracoccus__Paracoccus__yeei
0	213	211	0	213	121	126.333	0.82367	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Bradyrhizobiaceae__Bradyrhizobium__Bradyrhizobium__valentinum
0	224	180	0	224	129	126.167	0.82282	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Thiotrichales__Thiotrichaceae__Thiothrix__Thiothrix__lacustris
453	0	0	303	0	0	126	1.59428	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Hyphomicrobiaceae__Hyphomicrobium__Hyphomicrobium__sp.__MC1
0	210	209	0	210	122	125.167	0.82073	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Pseudorhodobacter__Pseudorhodobacter__antarcticus
0	208	207	0	208	123	124.333	0.81827	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Chitinophagia__Chitinophagales__Chitinophagaceae__Niabella__Niabella__aurantiaca
0	204	204	0	204	132	124	0.80658	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Pseudorhodobacter__Pseudorhodobacter__ferrugineus
0	203	205	0	203	130	123.5	0.80833	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Sphingobacteriia__Sphingobacteriales__Sphingobacteriaceae__Mucilaginibacter__Mucilaginibacter__gossypiicola
0	200	200	0	200	139	123.167	0.79799	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Chitinophagia__Chitinophagales__Chitinophagaceae__Chitinophaga__Chitinophaga__sp.__CF118
448	0	0	290	0	0	123	1.60156	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Dinoroseobacter__Dinoroseobacter__shibae__Dinoroseobacter__shibae__DFL__12__=__DSM__16493
449	0	0	288	0	0	122.833	1.60368	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Bradyrhizobiaceae__Bradyrhizobium__Bradyrhizobium__diazoefficiens
429	0	0	303	0	0	122	1.58325	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Flavobacterium__Flavobacterium__sp.__PK15
209	0	0	360	0	160	121.5	1.22248	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Rhizobiaceae
430	0	0	291	0	0	120.167	1.59179	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Rhodovulum__Rhodovulum__sp.__P5
244	158	158	0	158	0	119.667	0.82309	root__Viruses__ssDNA__viruses__Microviridae__Gokushovirinae__unclassified__Gokushovirinae__Gokushovirinae__GAIR4
0	205	206	0	205	102	119.667	0.84372	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Cytophagaceae__Runella__Runella__limosa
405	0	0	303	0	0	118	1.57312	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Jannaschia__Jannaschia__sp.__CCS1
0	145	145	0	145	271	117.667	0.87863	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodospirillales__unclassified__Rhodospirillales
0	190	189	0	190	134	117.167	0.79616	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Sphingobacteriia__Sphingobacteriales__Sphingobacteriaceae__Mucilaginibacter__Mucilaginibacter__sp.__OK268
0	192	191	0	192	126	116.833	0.80461	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Novosphingobium__Novosphingobium__sp.__Rr__2-17
0	188	187	0	188	133	116	0.79582	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Chitinophagia__Chitinophagales__Chitinophagaceae__Chitinophaga__Chitinophaga__eiseniae
185	170	170	0	170	0	115.833	0.77622	root__Viruses__ssDNA__viruses__Microviridae__Gokushovirinae__unclassified__Gokushovirinae__Gokushovirinae__Bog5712_52
424	0	0	268	0	0	115.333	1.60716	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Marinovum__Marinovum__algicola__Marinovum__algicola__DG__898
0	164	164	0	164	199	115.167	0.78349	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__unclassified__Betaproteobacteria__unclassified__Betaproteobacteria__(miscellaneous)
399	0	0	292	0	0	115.167	1.57681	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingopyxis__Sphingopyxis__fribergensis
0	179	175	0	179	156	114.833	0.77814	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Sphingobacteriia__Sphingobacteriales__Sphingobacteriaceae__Pedobacter__Pedobacter__glucosidilyticus
382	0	0	303	0	0	114.167	1.56457	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Ketogulonicigenium__Ketogulonicigenium__vulgare
417	0	0	268	0	0	114.167	1.60323	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Paracoccus__Paracoccus__aminophilus__Paracoccus__aminophilus__JCM__7686
407	0	0	271	0	0	113	1.59526	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Legionellales__Legionellaceae__Legionella__Legionella__hackeliae
406	0	0	270	0	0	112.667	1.59553	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Paracoccus__Paracoccus__contaminans
0	181	181	0	181	132	112.5	0.79275	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Bradyrhizobiaceae__Bradyrhizobium__Bradyrhizobium__sp.__URHD0069
388	0	0	286	0	0	112.333	1.57558	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingomonas__Sphingomonas__sp.__MM-1
0	184	184	0	184	115	111.167	0.81104	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Limnohabitans__Limnohabitans__sp.__Rim47
224	0	0	273	0	170	111.167	1.13398	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Hymenobacteraceae__Hymenobacter
389	0	0	278	0	0	111.167	1.58104	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Bradyrhizobiaceae__Bradyrhizobium__Bradyrhizobium__sp.__BTAi1
0	177	178	0	177	134	111	0.78922	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Cytophagaceae__Emticicia__Emticicia__oligotrophica
0	181	181	0	181	121	110.667	0.80255	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__unclassified__Alphaproteobacteria__unclassified__Alphaproteobacteria__(miscellaneous)__Alphaproteobacteria__bacterium__13_2_20CM_2_64_7
0	174	174	0	174	140	110.333	0.78374	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Limnohabitans__Limnohabitans__planktonicus
0	165	164	0	165	164	109.667	0.77461	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Caulobacterales__Caulobacteraceae__Phenylobacterium
0	174	173	0	174	134	109.167	0.78728	root__cellular__organisms__Bacteria__Nitrospirae__Nitrospira__Nitrospirales__Nitrospiraceae__Nitrospira__Nitrospira__sp.__ST-bin4
0	178	177	0	178	122	109.167	0.79938	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Chitinophagia__Chitinophagales__Chitinophagaceae__Chitinophaga__Chitinophaga__filiformis
0	176	177	0	176	123	108.667	0.79759	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Novosphingobium__Novosphingobium__sp.__MBES04
0	172	172	0	172	135	108.5	0.78578	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Cytophagaceae__Emticicia
0	177	174	0	177	121	108.167	0.7993	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Cytophagaceae__Emticicia__Emticicia__sp.__MM
393	0	0	253	0	0	107.667	1.60284	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingomonas__Sphingomonas__hengshuiensis
0	170	169	0	170	136	107.5	0.78404	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingomonas__Sphingomonas__sp.__Leaf357
0	215	215	0	215	0	107.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Acidithiobacillia__Acidithiobacillales__Acidithiobacillaceae__Acidithiobacillus__Acidithiobacillus__thiooxidans
0	171	170	0	171	131	107.167	0.78776	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Legionellales__Legionellaceae__Legionella__Legionella__fallonii
375	0	0	264	0	0	106.5	1.58387	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Legionellales__Legionellaceae__Legionella__Legionella__longbeachae
0	170	170	0	170	128	106.333	0.78956	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodospirillales__unclassified__Rhodospirillales__unclassified__Rhodospirillales__(miscellaneous)__Rhodospirillales__bacterium__70-18
361	0	0	276	0	0	106.167	1.56975	root__cellular__organisms__Bacteria__PVC__group__Planctomycetes__Planctomycetia__Planctomycetales__Planctomycetaceae__Fuerstia__Fuerstia__marisgermanicae
0	164	165	0	164	139	105.333	0.78018	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Polaromonas__Polaromonas__sp.__A23
379	0	0	250	0	0	104.833	1.59732	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Halocynthiibacter__Halocynthiibacter__arcticus
389	0	0	239	0	0	104.667	1.61412	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingopyxis__Sphingopyxis__alaskensis__Sphingopyxis__alaskensis__RB2256
387	0	0	239	0	0	104.333	1.61283	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Hymenobacteraceae__Rufibacter__Rufibacter__tibetensis
0	138	138	0	138	211	104.167	0.82077	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Limnohabitans
376	0	0	249	0	0	104.167	1.59645	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Erythrobacteraceae__Altererythrobacter__Altererythrobacter__marensis
0	123	123	105	123	149	103.833	0.50825	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Caulobacterales__Caulobacteraceae__Caulobacter
362	0	0	261	0	0	103.833	1.57944	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Rhodoferax__Rhodoferax__saidenbachensis
372	0	0	248	0	0	103.333	1.59499	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Legionellales__Legionellaceae__Tatlockia__Tatlockia__micdadei
0	165	165	0	165	123	103	0.79053	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Cytophagaceae__Fibrella__Fibrella__aestuarina
374	0	0	241	0	0	102.5	1.60261	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingobium__Sphingobium__sp.__TKS
0	167	169	0	167	110	102.167	0.80488	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Chitinophagia__Chitinophagales__Chitinophagaceae__Chitinophaga__Chitinophaga__ginsengisegetis
0	138	139	0	138	197	102	0.806	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Sphingobacteriia__Sphingobacteriales__unclassified__Sphingobacteriales__unclassified__Sphingobacteriales__(miscellaneous)
0	160	159	0	160	132	101.833	0.78172	root__cellular__organisms__Bacteria__Nitrospirae__unclassified__Nitrospirae__Nitrospirae__bacterium__RBG_19FT_COMBO_58_9
343	0	0	268	0	0	101.833	1.5666	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Flammeovirgaceae__unclassified__Flammeovirgaceae__Flammeovirgaceae__bacterium__311
377	0	0	233	0	0	101.667	1.61264	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Cytophagaceae__Spirosoma__Spirosoma__montaniterrae
352	0	0	257	0	0	101.5	1.57721	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Bradyrhizobiaceae__Nitrobacter__Nitrobacter__hamburgensis__Nitrobacter__hamburgensis__X14
383	0	0	224	0	0	101.167	1.62696	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Sulfitobacter__Sulfitobacter__sp.__AM1-D1
345	0	0	260	0	0	100.833	1.57196	root__cellular__organisms__Bacteria__PVC__group__Planctomycetes__Planctomycetia__Planctomycetales__Planctomycetaceae__Planctopirus__Planctopirus__limnophila__Planctopirus__limnophila__DSM__3776
349	0	0	255	0	0	100.667	1.57708	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Pannonibacter__Pannonibacter__phragmitetus
360	0	0	241	0	0	100.167	1.5941	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Hyphomicrobiaceae__Filomicrobium__Candidatus__Filomicrobium__marinum
320	0	0	278	0	0	99.6667	1.55491	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Flavobacterium__Flavobacterium__johnsoniae
334	0	0	261	0	0	99.1667	1.56659	root__cellular__organisms__Bacteria__PVC__group__Planctomycetes__Planctomycetia__Planctomycetales__Planctomycetaceae__Pirellula__Pirellula__staleyi__Pirellula__staleyi__DSM__6068
361	0	0	234	0	0	99.1667	1.60125	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Roseibacterium__Roseibacterium__elongatum__Roseibacterium__elongatum__DSM__19469
367	0	0	228	0	0	99.1667	1.61136	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Bradyrhizobiaceae__Bradyrhizobium__Bradyrhizobium__sp.__CCGE-LA001
0	160	161	0	160	113	99	0.79643	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Sphingobacteriia__Sphingobacteriales__Sphingobacteriaceae__Mucilaginibacter__Mucilaginibacter__sp.__L294
0	154	153	0	154	123	97.3333	0.78416	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Chitinophagia__Chitinophagales__Chitinophagaceae__Chitinophaga__Chitinophaga__costaii
0	158	158	0	158	110	97.3333	0.7978	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Novosphingobium__Novosphingobium__sp.__P6W
325	0	0	259	0	0	97.3333	1.56396	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Sphingobacteriia__Sphingobacteriales__Sphingobacteriaceae__Sphingobacterium__Sphingobacterium__sp.__B29
356	0	0	224	0	0	96.6667	1.60825	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Bradyrhizobiaceae__Bradyrhizobium__Bradyrhizobium__sp.__S23321
0	156	157	0	156	108	96.1667	0.79869	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Chitinophagia__Chitinophagales__Chitinophagaceae__Chitinophaga__Chitinophaga__sp.__YR573
338	0	0	238	0	0	96	1.58383	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Cytophagaceae__Leadbetterella__Leadbetterella__byssophila__Leadbetterella__byssophila__DSM__17132
307	0	0	267	0	0	95.6667	1.55483	root__cellular__organisms__Bacteria__Nitrospirae__Nitrospira__Nitrospirales__Nitrospiraceae__Nitrospira__Nitrospira__defluvii
0	152	152	0	152	113	94.8333	0.7908	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingobium__Sphingobium__faniae
138	101	101	126	101	0	94.5	0.51715	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Variovorax__Variovorax__paradoxus
314	0	0	253	0	0	94.5	1.56258	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Crocinitomicaceae__Fluviicola__Fluviicola__taffensis__Fluviicola__taffensis__DSM__16823
313	0	0	253	0	0	94.3333	1.5622	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingomonas__Sphingomonas__koreensis
0	136	136	0	136	155	93.8333	0.77856	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Thioclava
319	0	0	243	0	0	93.6667	1.5703	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Phyllobacteriaceae__Hoeflea__Hoeflea__sp.__IMCC20628
0	187	185	0	187	0	93.1667	1.09547	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Enterobacterales__Enterobacteriaceae__Salmonella__Salmonella__enterica
0	148	148	0	148	114	93	0.78743	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Limnohabitans__Limnohabitans__sp.__Rim28
0	150	150	0	150	105	92.5	0.79718	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__unclassified__Actinobacteria__(class)__ac1__cluster
357	0	0	192	0	0	91.5	1.65081	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Bradyrhizobiaceae__Bradyrhizobium__Bradyrhizobium__sp.
318	0	0	227	0	0	90.8333	1.58126	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Hymenobacteraceae__Hymenobacter__Hymenobacter__sp.__APR13
0	144	144	0	144	108	90	0.78994	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__unclassified__Rhizobiales__Pseudorhodoplanes__Pseudorhodoplanes__sinuspersici
287	0	0	253	0	0	90	1.55379	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingorhabdus__Sphingorhabdus__sp.__M41
335	0	0	204	0	0	89.8333	1.61637	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Flavobacterium__Flavobacterium__johnsoniae__Flavobacterium__johnsoniae__UW101
0	142	142	0	142	110	89.3333	0.78692	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Legionellales__Legionellaceae__Legionella__Legionella__drancourtii
0	144	143	0	144	105	89.3333	0.79254	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Cytophagaceae__Arsenicibacter__Arsenicibacter__rosenii
315	0	0	217	0	0	88.6667	1.58813	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Rhodoferax__Rhodoferax__sp.__DCY110
0	138	137	0	138	117	88.3333	0.77989	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodospirillales__unclassified__Rhodospirillales__unclassified__Rhodospirillales__(miscellaneous)__Rhodospirillales__bacterium__69-11
0	176	176	0	176	0	88	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Novosphingobium__Novosphingobium__sp.__SCN__66-18
292	0	0	236	0	0	88	1.56221	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Planktomarina__Planktomarina__temperata__Planktomarina__temperata__RCA23
317	0	0	211	0	0	88	1.59533	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Hyphomicrobiaceae__Hyphomicrobium__Hyphomicrobium__nitrativorans__Hyphomicrobium__nitrativorans__NL23
309	0	0	218	0	0	87.8333	1.58346	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Erythrobacteraceae__Porphyrobacter__Porphyrobacter__neustonensis
309	0	0	216	0	0	87.5	1.58523	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Hymenobacteraceae__Hymenobacter__Hymenobacter__sp.__PAMC__26628
309	0	0	216	0	0	87.5	1.58523	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Celeribacter__Celeribacter__marinus
320	0	0	205	0	0	87.5	1.60397	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Erythrobacteraceae__Altererythrobacter__Altererythrobacter__epoxidivorans
302	0	0	221	0	0	87.1667	1.57682	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingobium__Sphingobium__sp.__SYK-6
302	0	0	220	0	0	87	1.5776	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Hymenobacteraceae__Hymenobacter__Hymenobacter__sedentarius
0	173	174	0	173	0	86.6667	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__unclassified__Burkholderiales__Burkholderiales__Genera__incertae__sedis__Thiomonas
294	0	0	226	0	0	86.6667	1.56894	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Cytophagaceae__Cytophaga__Cytophaga__hutchinsonii__Cytophaga__hutchinsonii__ATCC__33406
314	0	0	205	0	0	86.5	1.59962	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Hymenobacteraceae__Pontibacter__Pontibacter__korlensis
0	133	131	0	133	121	86.3333	0.77631	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingobium__Sphingobium__sp.__C100
291	0	0	226	0	0	86.1667	1.56745	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Caulobacterales__Caulobacteraceae__Phenylobacterium__Phenylobacterium__zucineum__Phenylobacterium__zucineum__HLK1
