Greedy_RefOnly	Greedy_Nr	Greedy_NrEuk	MEM_RefOnly	MEM_Nr	MEM_NrEuk	averVal	COV	taxonomy
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Burkholderiaceae__Ralstonia__Ralstonia__sp.__NFACC01
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Pseudomonadales__Pseudomonadaceae__Pseudomonas__Pseudomonas__sp.__NBRC__111127
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Enterobacterales__Enterobacteriaceae__Buttiauxella
3	3	0	0	3	0	1.5	1.09545	root__Viruses__dsDNA__viruses,__no__RNA__stage__Phycodnaviridae__unclassified__Phycodnaviridae__Yellowstone__lake__phycodnavirus__1
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Rhizobiaceae__Rhizobium/Agrobacterium__group__Rhizobium__Rhizobium__laguerreae
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Clostridia__Clostridiales__Clostridiaceae__Clostridium__environmental__samples__Clostridium__sp.__CAG:632
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodospirillales__Acetobacteraceae__Acetobacter__Acetobacter__pomorum
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Rhizobiaceae__Rhizobium/Agrobacterium__group__Rhizobium__Rhizobium__sp.__WYCCWR10015
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Elusimicrobia__unclassified__Elusimicrobia__Elusimicrobia__bacterium__RIFCSPLOWO2_01_FULL_60_11
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Lactobacillales__Streptococcaceae__Streptococcus__Streptococcus__caballi
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Flavobacterium__Flavobacterium__sp.__LM5
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rickettsiales__Anaplasmataceae__Wolbachieae__Wolbachia__Wolbachia__endosymbiont__of__Armadillidium__vulgare
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Alcaligenaceae__Achromobacter__Achromobacter__sp.__MFA1__R4
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Fusobacteria__Fusobacteriia__Fusobacteriales__Leptotrichiaceae__Leptotrichia__Leptotrichia__sp.__oral__taxon__215
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micrococcales__Microbacteriaceae__Curtobacterium__Curtobacterium__sp.__9128
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Nitrosomonadales__Nitrosomonadaceae__Nitrosospira__Nitrosospira__sp.__Nsp18
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__delta/epsilon__subdivisions__Deltaproteobacteria__Desulfovibrionales__Desulfovibrionaceae__Desulfovibrio__Desulfovibrio__frigidus
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Vibrionales__Vibrionaceae__Grimontia
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Deferribacteres__Deferribacteres__Deferribacterales__Deferribacteraceae__Deferribacter__Deferribacter__desulfuricans
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Clostridia__Clostridiales__Clostridiaceae__Hathewaya__Hathewaya__proteolytica
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Pseudomonadales__Pseudomonadaceae__Pseudomonas__Pseudomonas__syringae__group__Pseudomonas__asturiensis
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Bacillales__Thermoactinomycetaceae__Thermoactinomyces__Thermoactinomyces__sp.__DSM__45892
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__unclassified__Bacteria__Bacteria__candidate__phyla__Patescibacteria__group__Microgenomates__group__Candidatus__Woesebacteria__Candidatus__Woesebacteria__bacterium__RIFCSPLOWO2_01_FULL_38_20
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__unclassified__Bacteria__Bacteria__candidate__phyla__Patescibacteria__group__Parcubacteria__group__Candidatus__Nomurabacteria__Candidatus__Nomurabacteria__bacterium__RIFCSPLOWO2_01_FULL_42_17
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Clostridia__Clostridiales__Lachnospiraceae__Anaerostipes__Anaerostipes__sp.__494a
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Pseudonocardiales__Pseudonocardiaceae__Alloactinosynnema
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micrococcales__Micrococcaceae__Arthrobacter__Arthrobacter__sp.__Leaf137
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__environmental__samples__uncultured__marine__bacterium__MedDCM-OCT-S04-C109
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Negativicutes__Veillonellales__Veillonellaceae__Megasphaera__Megasphaera__paucivorans
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Elizabethkingia__Elizabethkingia__sp.__C1558
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Phyllobacteriaceae__Mesorhizobium__Mesorhizobium__sp.__WSM1497
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Bacillales__unclassified__Bacillales__Geomicrobium__Geomicrobium__sp.__JCM__19055
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Gallionellales__Gallionellaceae__Sideroxydans__Sideroxydans__sp.__GWF2_59_14
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Bacteroidia__Bacteroidales__Bacteroidaceae__Bacteroides__environmental__samples__Bacteroides__fragilis__CAG:558
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__delta/epsilon__subdivisions__Epsilonproteobacteria__Campylobacterales__Campylobacteraceae__Campylobacter__Campylobacter__sputorum
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Burkholderiaceae__unclassified__Burkholderiaceae__Burkholderiaceae__bacterium__26
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__unclassified__Bacteria__Bacteria__candidate__phyla__Patescibacteria__group__Parcubacteria__group__Candidatus__Kaiserbacteria__Candidatus__Kaiserbacteria__bacterium__RIFCSPHIGHO2_02_FULL_49_16
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Clostridia__Clostridiales__Clostridiaceae__Clostridium__Clostridium__sp.__Bc-iso-3
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Clostridia__Clostridiales__Ruminococcaceae__unclassified__Ruminococcaceae__Ruminococcaceae__bacterium__KH2T8
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Rhizobiaceae__Rhizobium/Agrobacterium__group__Rhizobium__Rhizobium__sp.__Root1204
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Cellvibrionales__Porticoccaceae__unclassified__Porticoccaceae__Gammaproteobacteria__bacterium__MOLA455
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Archaea__Euryarchaeota__Halobacteria__Halobacteriales__Halobacteriaceae__Halalkalicoccus__Halalkalicoccus__paucihalophilus
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Pasteurellales__Pasteurellaceae__Basfia__Basfia__succiniciproducens
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Hyphomicrobiaceae__Devosia__Devosia__sp.__Root105
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Alteromonadales__Shewanellaceae__Shewanella__Shewanella__fidelis
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingomonas__Sphingomonas__sp.__C2
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Bacillales__Planococcaceae__Kurthia
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Xanthomonadales__Rhodanobacteraceae__Rhodanobacter__Rhodanobacter__sp.__SCN__67-45
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Flavobacterium__Flavobacterium__suncheonense__Flavobacterium__suncheonense__GH29-5__=__DSM__17707
4	1	0	3	1	0	1.5	1.09545	root__cellular__organisms__Archaea__Euryarchaeota__Archaeoglobi__Archaeoglobales__Archaeoglobaceae
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Rhodobacter__Rhodobacter__sp.__AKP1
0	3	0	0	3	3	1.5	1.09545	root__cellular__organisms__Bacteria__Thermotogae__Thermotogae__Thermotogales__unclassified__Thermotogales__unclassified__Thermotogales__(miscellaneous)__Thermotogales__bacterium__46_20
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__unclassified__Bacteria__Bacteria__candidate__phyla__Patescibacteria__group__Parcubacteria__group__Candidatus__Kaiserbacteria__Candidatus__Kaiserbacteria__bacterium__RIFCSPHIGHO2_01_FULL_48_10
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Enterobacterales__Enterobacteriaceae__Raoultella__Raoultella__terrigena
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__PVC__group__Chlamydiae__Chlamydiia__Parachlamydiales__Parachlamydiaceae__Parachlamydia__Parachlamydia__acanthamoebae__Parachlamydia__acanthamoebae__str.__Hall's__coccus
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Terrabacteria__group__Cyanobacteria/Melainabacteria__group__Cyanobacteria__Nostocales__Nostocaceae__Anabaena__Anabaena__variabilis
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__delta/epsilon__subdivisions__Deltaproteobacteria__Bdellovibrionales__unclassified__Bdellovibrionales__Bdellovibrionales__bacterium__RIFOXYD1_FULL_55_31
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Cryomorphaceae__unclassified__Cryomorphaceae__Cryomorphaceae__bacterium__BACL23__MAG-120924-bin60
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Enterobacterales__Morganellaceae__Xenorhabdus__Xenorhabdus__japonica
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Chryseobacterium__Chryseobacterium__sp.__YR477
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Methylobacteriaceae__Methylobacterium__Methylobacterium__sp.__Leaf108
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Variovorax__Variovorax__sp.__OV084
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Bacteroidia__Bacteroidales__Porphyromonadaceae__Proteiniphilum
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Delftia__Delftia__acidovorans
3	0	0	3	0	3	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Enterobacterales__Hafniaceae__Hafnia__Hafnia__alvei
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Xanthomonadales__Xanthomonadaceae__Xanthomonas__Xanthomonas__sp.__NCPPB1128
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Methylophilales__unclassified__Methylophilales__OM43__clade__Methylophilales__bacterium__HTCC2181
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Dictyoglomi__Dictyoglomia__Dictyoglomales__Dictyoglomaceae__Dictyoglomus__Dictyoglomus__turgidum
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Bacteroidia__Bacteroidales__Prevotellaceae__Prevotella__Prevotella__melaninogenica
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Sulfitobacter__Sulfitobacter__litoralis
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__unclassified__Bacteria__Bacteria__candidate__phyla__candidate__division__Kazan-3B-28__candidate__division__Kazan__bacterium__GW2011_GWA1_44_22
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__unclassified__Flavobacteriia__Flavobacteria__bacterium__BBFL7
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__FCB__group__candidate__division__Zixibacteria__candidate__division__Zixibacteria__bacterium__4484_95
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__environmental__samples__uncultured__bacterium__HF770_11D24
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Sphingobacteriia__Sphingobacteriales__Sphingobacteriaceae__Sphingobacterium__Sphingobacterium__spiritivorum__Sphingobacterium__spiritivorum__ATCC__33300
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Chromatiales__Chromatiaceae__Nitrosococcus__Nitrosococcus__watsonii
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Lactobacillales__Enterococcaceae__Enterococcus__Enterococcus__hermanniensis
0	3	3	0	3	0	1.5	1.09545	root__cellular__organisms__Bacteria__unclassified__Bacteria__unclassified__Bacteria__(miscellaneous)__methanotrophic__endosymbiont__of__Bathymodiolus__azoricus__(Menez__Gwen)
2	0	0	4	0	3	1.5	1.17379	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Pseudomonadales__Pseudomonadaceae__Pseudomonas__Pseudomonas__syringae__group__Pseudomonas__syringae__group__genomosp.__2
3	0	0	4	0	2	1.5	1.17379	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Rhizobiaceae__Liberibacter__Candidatus__Liberibacter__asiaticus
0	1	1	5	1	1	1.5	1.17379	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Clostridia__Thermoanaerobacterales__Thermoanaerobacterales__Family__III.__Incertae__Sedis__Thermoanaerobacterium
0	1	2	0	1	5	1.5	1.24722	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Psychroflexus__Psychroflexus__salarius
0	1	2	0	1	5	1.5	1.24722	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micrococcales__Dermacoccaceae__Branchiibius__Branchiibius__sp.__NY16-3462-2
0	4	0	0	4	1	1.5	1.31656	root__cellular__organisms__Archaea__Euryarchaeota__Methanomicrobia__Methanomicrobiales__Methanocorpusculaceae__Methanocorpusculum
0	4	1	0	4	0	1.5	1.31656	root__cellular__organisms__Archaea__Euryarchaeota__Methanococci__Methanococcales__Methanococcaceae__Methanococcus__Methanococcus__aeolicus
0	4	1	0	4	0	1.5	1.31656	root__cellular__organisms__Bacteria__unclassified__Bacteria__Bacteria__candidate__phyla__Patescibacteria__group__Parcubacteria__group__Candidatus__Falkowbacteria__Candidatus__Falkowbacteria__bacterium__RIFOXYC2_FULL_48_21
2	0	0	5	0	2	1.5	1.31656	root__cellular__organisms__Bacteria__Terrabacteria__group__Deinococcus-Thermus__Deinococci__Thermales__Thermaceae__Thermus__Thermus__brockianus
0	2	0	0	2	5	1.5	1.31656	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Clostridia__Clostridiales__Eubacteriaceae__Eubacterium__environmental__samples__uncultured__Eubacterium__sp.
0	4	0	0	4	1	1.5	1.31656	root__cellular__organisms__Archaea__Euryarchaeota__unclassified__Euryarchaeota__unclassified__Euryarchaeota__(miscellaneous)__Euryarchaeota__archaeon__SM23-78
4	0	0	4	0	1	1.5	1.31656	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Lactobacillales__Carnobacteriaceae__Jeotgalibaca__Jeotgalibaca__sp.__PTS2502
5	0	0	3	0	1	1.5	1.38243	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micrococcales__Micrococcaceae__Rothia__Rothia__mucilaginosa
5	0	0	3	0	1	1.5	1.38243	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Enterobacterales__Enterobacteriaceae__Enterobacter__Enterobacter__sp.__R4-368
3	0	0	5	0	1	1.5	1.38243	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Enterobacterales__Enterobacteriaceae__Kosakonia__Kosakonia__radicincitans
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Corynebacteriales__Corynebacteriaceae__Corynebacterium__Corynebacterium__aquilae
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Imtechella__Imtechella__halotolerans
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Corynebacteriales__Mycobacteriaceae__Mycobacterium__Mycobacterium__bacteremicum
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptosporangiales__Streptosporangiaceae__Herbidospora__Herbidospora__yilanensis
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Clostridia__Clostridiales__Lachnospiraceae__unclassified__Lachnospiraceae__Lachnospiraceae__bacterium__V9D3004
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Bacillales__Paenibacillaceae__Thermobacillus__Thermobacillus__composti
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micromonosporales__Micromonosporaceae__Micromonospora__Micromonospora__rhizosphaerae
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Thiotrichales__Piscirickettsiaceae__Thiomicrospira__Thiomicrospira__halophila
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptomycetales__Streptomycetaceae__Streptomyces__Streptomyces__lavendulae
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Propionibacteriales__Nocardioidaceae__Marmoricola
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micrococcales__Micrococcaceae__Micrococcus
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Proteobacteria__delta/epsilon__subdivisions__Deltaproteobacteria__Desulfobacterales__unclassified__Desulfobacterales__Desulfobacterales__bacterium__GWB2_56_26
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micrococcales__Promicromonosporaceae__Isoptericola__Isoptericola__dokdonensis
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__unclassified__Bacteria__Bacteria__candidate__phyla__Patescibacteria__group__Parcubacteria__group__unclassified__Parcubacteria__group__Parcubacteria__group__bacterium__GW2011_GWA2_36_10
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Pseudonocardiales__Pseudonocardiaceae__Pseudonocardia__Pseudonocardia__sp.__SCN__73-27
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Pseudomonadales__Moraxellaceae__Alkanindiges
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micromonosporales__Micromonosporaceae__Micromonospora__Micromonospora__yangpuensis
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptomycetales__Streptomycetaceae__Streptomyces__Streptomyces__sp.__WMMB__714
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__PVC__group__Planctomycetes__unclassified__Planctomycetes__Planctomycetes__bacterium__RBG_16_59_8
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptomycetales__Streptomycetaceae__Streptomyces__Streptomyces__sp.__NRRL__S-384
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micromonosporales__Micromonosporaceae__Micromonospora__Micromonospora__chaiyaphumensis
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptomycetales__Streptomycetaceae__Streptomyces__Streptomyces__nanshensis
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micromonosporales__Micromonosporaceae__Micromonospora__Micromonospora__eburnea
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptomycetales__Streptomycetaceae__Streptomyces__Streptomyces__fradiae
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Pseudonocardiales__Pseudonocardiaceae__Lentzea
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Pseudonocardiales__Pseudonocardiaceae__Alloactinosynnema__Alloactinosynnema__iranicum
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Corynebacteriales__Nocardiaceae__Nocardia__Nocardia__asiatica
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micromonosporales__Micromonosporaceae__Actinoplanes__Actinoplanes__derwentensis
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Vibrionales__Vibrionaceae__Aliivibrio__Aliivibrio__fischeri
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Corynebacteriales__Nocardiaceae__Nocardia__Nocardia__acidivorans
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Clostridia__Clostridiales__Clostridiaceae__Caloramator__Caloramator__quimbayensis
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Corynebacteriales__Mycobacteriaceae__Mycobacterium__Mycobacterium__sp.__TBL__1200985
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Corynebacteriales__Gordoniaceae__Gordonia__Gordonia__effusa
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Archaea__Euryarchaeota__Halobacteria__Haloferacales__Haloferacaceae__Halogranum__Halogranum__gelatinilyticum
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__unclassified__Betaproteobacteria__Candidatus__Accumulibacter__Candidatus__Accumulibacter__sp.__BA-94
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micrococcales__Microbacteriaceae__Microbacterium__Microbacterium__azadirachtae
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micrococcales__Dermabacteraceae__Brachybacterium__Brachybacterium__muris
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Corynebacteriales__Nocardiaceae__Nocardia__Nocardia__shimofusensis
0	1	1	0	1	6	1.5	1.50555	root__cellular__organisms__Bacteria__unclassified__Bacteria__Bacteria__candidate__phyla__Patescibacteria__group__Parcubacteria__group__Candidatus__Uhrbacteria__Candidatus__Uhrbacteria__bacterium__RIFCSPHIGHO2_01_FULL_63_20
5	0	0	4	0	0	1.5	1.56347	root__cellular__organisms__Bacteria__Terrabacteria__group__Cyanobacteria/Melainabacteria__group__Cyanobacteria__Synechococcales__Synechococcaceae__Synechococcus__Synechococcus__sp.__CC9902
